municipio;ano;Homicidio;Furto;Roubo;FRV
GUARULHOS;2016;128;10174;10846;6452
GUARULHOS;2017;131;10326;8655;5916
GUARULHOS;2018;81;10380;7215;5082
GUARULHOS;2019;67;11486;6342;4200
GUATAPARA;2001;2;78;5;3
GUATAPARA;2002;0;67;6;0
GUATAPARA;2003;0;65;4;4
GUATAPARA;2004;1;54;7;1
GUATAPARA;2005;0;52;3;5
GUATAPARA;2006;0;92;7;4
GUATAPARA;2007;0;127;4;0
GUATAPARA;2008;0;125;5;1
GUATAPARA;2009;1;148;3;4
GUATAPARA;2010;0;110;4;3
GUATAPARA;2011;1;84;6;3
GUATAPARA;2012;0;99;4;4
GUATAPARA;2013;1;148;7;1
GUATAPARA;2014;1;90;6;3
GUATAPARA;2015;0;104;6;2
GUATAPARA;2016;0;99;5;4
GUATAPARA;2017;0;81;13;4
GUATAPARA;2018;0;65;10;5
GUATAPARA;2019;1;62;4;3
GUZOLANDIA;2001;0;22;2;0
GUZOLANDIA;2002;0;19;0;0
GUZOLANDIA;2003;0;23;4;1
GUZOLANDIA;2004;0;12;3;0
GUZOLANDIA;2005;0;29;1;1
GUZOLANDIA;2006;0;12;1;0
GUZOLANDIA;2007;1;16;2;0
GUZOLANDIA;2008;0;16;2;0
GUZOLANDIA;2009;0;13;2;1
GUZOLANDIA;2010;1;8;1;1
GUZOLANDIA;2011;2;14;0;1
GUZOLANDIA;2012;0;15;3;0
GUZOLANDIA;2013;1;16;3;0
GUZOLANDIA;2014;0;16;4;1
GUZOLANDIA;2015;1;15;3;1
GUZOLANDIA;2016;2;15;2;0
GUZOLANDIA;2017;0;35;0;1
GUZOLANDIA;2018;0;59;4;1
GUZOLANDIA;2019;0;49;2;1
HERCULANDIA;2001;1;46;5;3
HERCULANDIA;2002;0;51;0;1
HERCULANDIA;2003;1;62;3;0
HERCULANDIA;2004;2;47;2;3
HERCULANDIA;2005;0;28;2;1
HERCULANDIA;2006;0;46;1;4
HERCULANDIA;2007;0;27;4;0
HERCULANDIA;2008;2;61;3;1
HERCULANDIA;2009;0;38;5;4
HERCULANDIA;2010;0;56;2;3
HERCULANDIA;2011;1;74;5;0
HERCULANDIA;2012;0;93;3;3
HERCULANDIA;2013;0;66;3;1
HERCULANDIA;2014;2;76;2;2
HERCULANDIA;2015;0;65;0;1
HERCULANDIA;2016;1;62;1;0
HERCULANDIA;2017;0;70;1;0
HERCULANDIA;2018;0;47;0;4
HERCULANDIA;2019;1;45;1;6
HOLAMBRA;2001;0;100;10;28
HOLAMBRA;2002;1;131;13;19
HOLAMBRA;2003;0;157;9;11
HOLAMBRA;2004;0;114;14;9
HOLAMBRA;2005;0;112;16;22
HOLAMBRA;2006;0;71;9;17
HOLAMBRA;2007;0;74;8;32
HOLAMBRA;2008;0;77;1;36
HOLAMBRA;2009;2;59;5;24
HOLAMBRA;2010;0;92;9;17
HOLAMBRA;2011;1;110;17;7
HOLAMBRA;2012;1;119;16;16
HOLAMBRA;2013;1;121;4;6
HOLAMBRA;2014;2;120;15;10
HOLAMBRA;2015;1;116;10;13
HOLAMBRA;2016;0;83;14;14
HOLAMBRA;2017;0;64;6;10
HOLAMBRA;2018;0;101;7;10
HOLAMBRA;2019;0;88;3;12
HORTOLANDIA;2001;89;1266;1345;623
HORTOLANDIA;2002;96;1300;1376;657
HORTOLANDIA;2003;96;1309;1650;489
HORTOLANDIA;2004;79;1470;1245;534
HORTOLANDIA;2005;73;1302;1031;606
HORTOLANDIA;2006;46;1242;968;795
HORTOLANDIA;2007;38;1199;941;1055
HORTOLANDIA;2008;30;1071;725;816
HORTOLANDIA;2009;35;1230;1150;920
HORTOLANDIA;2010;28;1270;968;892
HORTOLANDIA;2011;34;1350;1121;1084
HORTOLANDIA;2012;33;1495;1290;1373
HORTOLANDIA;2013;34;1419;1520;1486
HORTOLANDIA;2014;42;1506;1647;1217
HORTOLANDIA;2015;26;1616;1409;902
HORTOLANDIA;2016;25;1717;1696;992
HORTOLANDIA;2017;27;1592;1340;847
HORTOLANDIA;2018;22;1460;1106;972
HORTOLANDIA;2019;13;1542;1128;870
IACANGA;2001;0;53;3;2
IACANGA;2002;0;44;3;4
IACANGA;2003;0;85;1;2
IACANGA;2004;0;60;2;2
IACANGA;2005;0;80;4;4
IACANGA;2006;1;83;2;3
IACANGA;2007;0;95;2;4
IACANGA;2008;0;126;3;3
IACANGA;2009;0;97;3;2
IACANGA;2010;0;75;4;0
IACANGA;2011;0;72;5;2
IACANGA;2012;0;95;5;4
IACANGA;2013;0;125;11;1
IACANGA;2014;1;122;10;6
IACANGA;2015;0;122;3;4
IACANGA;2016;1;110;9;5
IACANGA;2017;0;113;3;5
IACANGA;2018;1;122;3;5
IACANGA;2019;0;84;4;5
IACRI;2001;0;69;3;4
IACRI;2002;0;79;0;1
IACRI;2003;1;94;3;2
IACRI;2004;0;61;3;4
IACRI;2005;0;54;0;4
IACRI;2006;0;41;4;1
IACRI;2007;0;37;1;1
IACRI;2008;2;29;3;1
IACRI;2009;1;27;6;2
IACRI;2010;0;51;2;1
IACRI;2011;1;51;2;2
IACRI;2012;0;35;3;1
IACRI;2013;1;48;2;0
IACRI;2014;1;45;1;2
IACRI;2015;0;38;4;1
IACRI;2016;2;40;1;1
IACRI;2017;0;27;3;1
IACRI;2018;0;35;1;1
IACRI;2019;0;26;3;1
IARAS;2001;1;55;6;3
IARAS;2002;2;44;3;2
IARAS;2003;3;51;1;2
IARAS;2004;1;43;0;2
IARAS;2005;3;36;1;0
IARAS;2006;0;12;2;1
IARAS;2007;1;12;1;1
IARAS;2008;1;11;0;2
IARAS;2009;1;23;5;1
IARAS;2010;0;27;3;2
IARAS;2011;1;20;0;3
IARAS;2012;0;12;3;2
IARAS;2013;0;14;2;2
IARAS;2014;0;11;1;1
IARAS;2015;3;15;2;1
IARAS;2016;1;22;3;2
IARAS;2017;2;27;5;2
IARAS;2018;2;23;1;2
IARAS;2019;1;26;4;1
IBATE;2001;3;259;15;23
IBATE;2002;3;215;17;14
IBATE;2003;5;196;18;20
IBATE;2004;2;68;7;6
IBATE;2005;4;63;11;14
IBATE;2006;6;71;13;19
IBATE;2007;5;124;22;8
IBATE;2008;2;118;9;7
IBATE;2009;8;141;18;12
IBATE;2010;4;149;16;6
IBATE;2011;4;204;27;12
IBATE;2012;4;204;31;20
IBATE;2013;3;176;36;20
IBATE;2014;4;300;53;44
IBATE;2015;1;302;54;35
IBATE;2016;2;272;43;53
IBATE;2017;8;220;43;49
IBATE;2018;3;261;51;30
IBATE;2019;4;277;36;16
IBIRA;2001;1;55;2;5
IBIRA;2002;1;47;0;2
IBIRA;2003;1;91;4;4
IBIRA;2004;2;88;6;5
IBIRA;2005;1;70;2;4
IBIRA;2006;1;95;4;1
IBIRA;2007;1;126;8;5
IBIRA;2008;0;174;8;6
IBIRA;2009;1;129;10;8
IBIRA;2010;0;134;9;11
IBIRA;2011;1;101;6;5
IBIRA;2012;1;75;2;2
IBIRA;2013;1;103;4;1
IBIRA;2014;1;123;10;2
IBIRA;2015;1;116;2;11
IBIRA;2016;0;112;7;4
IBIRA;2017;0;107;8;5
IBIRA;2018;0;125;10;7
IBIRA;2019;1;121;3;3
IBIRAREMA;2001;0;31;3;2
IBIRAREMA;2002;2;22;2;1
IBIRAREMA;2003;0;37;2;2
IBIRAREMA;2004;0;27;0;0
IBIRAREMA;2005;1;34;1;3
IBIRAREMA;2006;1;31;1;2
IBIRAREMA;2007;0;17;2;2
IBIRAREMA;2008;1;9;3;4
IBIRAREMA;2009;0;47;7;2
IBIRAREMA;2010;1;46;5;0
IBIRAREMA;2011;1;74;2;1
IBIRAREMA;2012;0;46;6;2
IBIRAREMA;2013;1;49;6;3
IBIRAREMA;2014;1;49;6;1
IBIRAREMA;2015;1;49;7;2
IBIRAREMA;2016;1;36;6;2
IBIRAREMA;2017;0;36;12;7
IBIRAREMA;2018;2;27;7;3
IBIRAREMA;2019;0;36;1;2
IBITINGA;2001;4;606;26;34
IBITINGA;2002;0;562;39;37
IBITINGA;2003;1;661;31;26
IBITINGA;2004;0;606;26;18
IBITINGA;2005;4;850;42;27
IBITINGA;2006;1;856;29;51
IBITINGA;2007;2;869;27;27
IBITINGA;2008;2;904;51;53
IBITINGA;2009;1;1061;48;49
IBITINGA;2010;5;893;56;32
IBITINGA;2011;0;1022;71;73
IBITINGA;2012;7;1469;65;95
IBITINGA;2013;6;1364;79;101
IBITINGA;2014;6;861;89;107
IBITINGA;2015;4;886;82;123
IBITINGA;2016;5;970;63;87
IBITINGA;2017;1;910;60;68
IBITINGA;2018;5;741;45;64
IBITINGA;2019;3;708;49;56
IBIUNA;2001;25;680;204;320
IBIUNA;2002;22;884;187;352
IBIUNA;2003;32;1155;229;324
IBIUNA;2004;25;1089;270;326
IBIUNA;2005;29;1211;307;207
IBIUNA;2006;32;1087;217;283
IBIUNA;2007;18;876;172;144
IBIUNA;2008;18;744;136;167
IBIUNA;2009;19;739;125;162
IBIUNA;2010;14;608;147;123
IBIUNA;2011;21;520;133;175
IBIUNA;2012;10;642;118;198
IBIUNA;2013;12;558;159;157
IBIUNA;2014;9;554;171;219
IBIUNA;2015;16;622;180;210
IBIUNA;2016;8;717;214;173
IBIUNA;2017;10;713;240;191
IBIUNA;2018;10;633;132;187
IBIUNA;2019;6;521;149;156
ICEM;2001;1;59;3;3
ICEM;2002;1;34;1;2
ICEM;2003;1;65;5;3
ICEM;2004;1;87;4;4
ICEM;2005;0;79;2;1
ICEM;2006;3;78;1;6
ICEM;2007;0;51;5;4
ICEM;2008;0;71;2;8
ICEM;2009;0;78;4;7
ICEM;2010;0;79;4;9
ICEM;2011;1;63;2;5
ICEM;2012;0;93;4;9
ICEM;2013;1;82;3;5
ICEM;2014;1;63;3;1
ICEM;2015;1;67;7;10
ICEM;2016;0;61;5;7
ICEM;2017;0;55;2;3
ICEM;2018;4;58;1;4
ICEM;2019;0;19;1;2
IEPE;2001;0;49;1;0
IEPE;2002;0;20;0;1
IEPE;2003;0;33;1;2
IEPE;2004;1;47;0;2
IEPE;2005;0;70;1;1
IEPE;2006;0;55;0;2
IEPE;2007;0;64;1;1
IEPE;2008;0;56;4;2
IEPE;2009;0;48;2;3
IEPE;2010;0;78;3;3
IEPE;2011;0;50;0;5
IEPE;2012;0;41;2;4
IEPE;2013;3;36;2;2
IEPE;2014;2;50;0;2
IEPE;2015;0;38;0;0
IEPE;2016;0;32;2;3
IEPE;2017;0;36;2;1
IEPE;2018;0;32;0;2
IEPE;2019;0;82;0;2
IGARACU DO TIETE;2001;1;355;35;15
IGARACU DO TIETE;2002;2;323;24;27
IGARACU DO TIETE;2003;1;223;16;16
IGARACU DO TIETE;2004;0;297;10;8
IGARACU DO TIETE;2005;2;290;30;19
IGARACU DO TIETE;2006;3;360;29;19
IGARACU DO TIETE;2007;1;220;23;9
IGARACU DO TIETE;2008;1;265;30;8
IGARACU DO TIETE;2009;1;246;41;14
IGARACU DO TIETE;2010;5;222;54;9
IGARACU DO TIETE;2011;3;274;36;10
IGARACU DO TIETE;2012;2;226;38;12
IGARACU DO TIETE;2013;4;216;33;21
IGARACU DO TIETE;2014;5;167;29;37
IGARACU DO TIETE;2015;3;298;28;37
IGARACU DO TIETE;2016;3;214;33;26
IGARACU DO TIETE;2017;1;235;41;26
IGARACU DO TIETE;2018;1;227;18;20
IGARACU DO TIETE;2019;0;181;17;20
IGARAPAVA;2001;1;433;23;15
IGARAPAVA;2002;2;472;13;18
IGARAPAVA;2003;5;451;21;20
IGARAPAVA;2004;2;402;24;20
IGARAPAVA;2005;5;242;17;24
IGARAPAVA;2006;5;263;16;26
IGARAPAVA;2007;3;319;38;13
IGARAPAVA;2008;3;484;22;21
IGARAPAVA;2009;6;577;33;22
IGARAPAVA;2010;5;446;28;39
IGARAPAVA;2011;1;369;21;30
IGARAPAVA;2012;4;333;22;6
IGARAPAVA;2013;1;412;22;21
IGARAPAVA;2014;2;363;30;47
IGARAPAVA;2015;6;371;31;25
IGARAPAVA;2016;1;415;63;24
IGARAPAVA;2017;1;364;55;26
IGARAPAVA;2018;1;285;38;15
IGARAPAVA;2019;5;230;22;9
IGARATA;2001;4;94;25;13
IGARATA;2002;0;143;11;9
IGARATA;2003;2;181;17;19
IGARATA;2004;1;178;22;17
IGARATA;2005;1;134;18;11
IGARATA;2006;3;156;17;4
IGARATA;2007;0;122;15;8
IGARATA;2008;2;130;8;6
IGARATA;2009;2;154;11;9
IGARATA;2010;0;190;15;4
IGARATA;2011;2;144;14;4
IGARATA;2012;1;168;13;6
IGARATA;2013;1;153;17;6
IGARATA;2014;2;131;17;12
IGARATA;2015;0;120;17;14
IGARATA;2016;2;119;32;20
IGARATA;2017;2;158;29;25
IGARATA;2018;2;144;23;19
IGARATA;2019;1;89;28;14
IGUAPE;2001;1;515;24;20
IGUAPE;2002;3;645;55;9
IGUAPE;2003;6;822;39;8
IGUAPE;2004;5;917;52;9
IGUAPE;2005;9;673;58;9
IGUAPE;2006;3;683;31;6
IGUAPE;2007;3;642;50;10
IGUAPE;2008;6;538;31;10
IGUAPE;2009;5;638;65;9
IGUAPE;2010;3;522;60;3
IGUAPE;2011;2;509;40;9
IGUAPE;2012;7;596;39;6
IGUAPE;2013;5;605;46;9
IGUAPE;2014;3;472;40;16
IGUAPE;2015;3;440;44;12
IGUAPE;2016;4;452;35;9
IGUAPE;2017;6;521;48;20
IGUAPE;2018;2;473;42;29
IGUAPE;2019;1;499;36;12
ILHABELA;2001;2;515;17;5
ILHABELA;2002;3;565;18;10
ILHABELA;2003;4;613;51;11
ILHABELA;2004;4;649;61;6
ILHABELA;2005;6;939;90;13
ILHABELA;2006;4;757;50;19
ILHABELA;2007;1;885;69;16
ILHABELA;2008;4;715;66;12
ILHABELA;2009;6;806;86;23
ILHABELA;2010;1;709;46;9
ILHABELA;2011;6;738;51;32
ILHABELA;2012;2;654;28;11
ILHABELA;2013;4;637;29;19
ILHABELA;2014;3;372;27;17
ILHABELA;2015;1;608;31;9
ILHABELA;2016;3;507;25;21
ILHABELA;2017;1;566;31;22
ILHABELA;2018;2;514;31;21
ILHABELA;2019;2;530;24;18
ILHA COMPRIDA;2001;1;500;12;3
ILHA COMPRIDA;2002;4;543;20;8
ILHA COMPRIDA;2003;0;591;18;10
ILHA COMPRIDA;2004;2;644;39;13
ILHA COMPRIDA;2005;3;514;48;3
ILHA COMPRIDA;2006;3;491;40;2
ILHA COMPRIDA;2007;2;575;39;6
ILHA COMPRIDA;2008;0;492;26;8
ILHA COMPRIDA;2009;4;564;37;6
ILHA COMPRIDA;2010;5;632;26;7
ILHA COMPRIDA;2011;2;630;38;7
ILHA COMPRIDA;2012;1;695;47;7
ILHA COMPRIDA;2013;3;620;64;8
ILHA COMPRIDA;2014;3;715;21;6
ILHA COMPRIDA;2015;2;577;48;11
ILHA COMPRIDA;2016;1;628;71;15
ILHA COMPRIDA;2017;0;708;81;16
ILHA COMPRIDA;2018;0;514;38;20
ILHA COMPRIDA;2019;1;653;43;18
ILHA SOLTEIRA;2001;1;384;6;19
ILHA SOLTEIRA;2002;2;454;14;8
ILHA SOLTEIRA;2003;0;628;11;13
ILHA SOLTEIRA;2004;0;422;7;8
ILHA SOLTEIRA;2005;1;393;5;2
ILHA SOLTEIRA;2006;3;536;5;4
ILHA SOLTEIRA;2007;1;599;13;21
ILHA SOLTEIRA;2008;1;597;21;19
ILHA SOLTEIRA;2009;2;563;27;15
ILHA SOLTEIRA;2010;3;549;23;21
ILHA SOLTEIRA;2011;1;596;30;20
ILHA SOLTEIRA;2012;1;533;19;11
ILHA SOLTEIRA;2013;1;467;34;32
ILHA SOLTEIRA;2014;1;636;50;15
ILHA SOLTEIRA;2015;1;375;14;23
ILHA SOLTEIRA;2016;2;427;17;20
ILHA SOLTEIRA;2017;0;486;14;23
ILHA SOLTEIRA;2018;2;412;14;11
ILHA SOLTEIRA;2019;0;236;12;8
INDAIATUBA;2001;36;1951;456;548
INDAIATUBA;2002;26;1857;507;466
INDAIATUBA;2003;32;2419;695;485
INDAIATUBA;2004;22;2386;602;637
INDAIATUBA;2005;16;1838;569;784
INDAIATUBA;2006;11;1851;584;714
INDAIATUBA;2007;26;2222;774;864
INDAIATUBA;2008;15;1687;860;1097
INDAIATUBA;2009;22;1656;952;851
INDAIATUBA;2010;19;1402;851;420
INDAIATUBA;2011;11;1700;741;488
INDAIATUBA;2012;14;1911;634;328
INDAIATUBA;2013;14;1870;776;378
INDAIATUBA;2014;9;1602;644;416
INDAIATUBA;2015;7;1827;698;402
INDAIATUBA;2016;5;1743;627;329
INDAIATUBA;2017;2;1707;442;244
INDAIATUBA;2018;7;1759;403;155
INDAIATUBA;2019;9;2072;452;213
INDIANA;2001;1;17;4;0
INDIANA;2002;0;13;0;0
INDIANA;2003;1;25;0;1
INDIANA;2004;0;49;2;0
INDIANA;2005;0;40;3;0
INDIANA;2006;0;35;2;2
INDIANA;2007;0;29;3;0
INDIANA;2008;0;39;5;3
INDIANA;2009;0;42;5;2
INDIANA;2010;1;51;1;2
INDIANA;2011;0;39;0;0
INDIANA;2012;0;38;1;1
INDIANA;2013;1;21;3;1
INDIANA;2014;1;14;2;2
INDIANA;2015;0;27;1;0
INDIANA;2016;0;43;0;2
INDIANA;2017;0;42;1;2
INDIANA;2018;0;38;3;1
INDIANA;2019;0;32;1;0
INDIAPORA;2001;0;10;1;1
INDIAPORA;2002;0;14;0;1
INDIAPORA;2003;0;11;1;0
INDIAPORA;2004;1;20;0;0
INDIAPORA;2005;0;21;0;0
INDIAPORA;2006;1;20;0;2
INDIAPORA;2007;0;19;0;0
INDIAPORA;2008;0;26;0;0
INDIAPORA;2009;0;24;1;0
INDIAPORA;2010;0;20;1;1
INDIAPORA;2011;0;24;2;2
INDIAPORA;2012;0;16;1;0
INDIAPORA;2013;0;37;2;0
INDIAPORA;2014;0;12;1;1
INDIAPORA;2015;0;41;2;4
INDIAPORA;2016;1;14;0;3
INDIAPORA;2017;0;27;0;2
INDIAPORA;2018;0;19;1;3
INDIAPORA;2019;1;17;0;0
INUBIA PAULISTA;2001;0;10;1;0
INUBIA PAULISTA;2002;0;12;0;0
INUBIA PAULISTA;2003;0;17;1;0
INUBIA PAULISTA;2004;0;16;0;0
INUBIA PAULISTA;2005;0;12;2;1
INUBIA PAULISTA;2006;0;9;0;0
INUBIA PAULISTA;2007;0;17;1;0
INUBIA PAULISTA;2008;1;11;0;1
INUBIA PAULISTA;2009;0;12;1;0
INUBIA PAULISTA;2010;0;13;1;0
INUBIA PAULISTA;2011;0;14;1;0
INUBIA PAULISTA;2012;0;16;0;0
INUBIA PAULISTA;2013;0;14;0;0
INUBIA PAULISTA;2014;0;11;0;0
INUBIA PAULISTA;2015;0;15;0;2
INUBIA PAULISTA;2016;0;13;1;0
INUBIA PAULISTA;2017;0;20;0;0
INUBIA PAULISTA;2018;0;12;0;1
INUBIA PAULISTA;2019;0;5;0;0
IPAUSSU;2001;0;97;7;4
IPAUSSU;2002;1;94;11;3
IPAUSSU;2003;0;109;10;6
IPAUSSU;2004;0;112;8;3
IPAUSSU;2005;1;125;8;4
IPAUSSU;2006;0;113;13;0
IPAUSSU;2007;0;138;8;1
IPAUSSU;2008;0;138;7;3
IPAUSSU;2009;2;179;7;7
IPAUSSU;2010;0;128;6;3
IPAUSSU;2011;2;145;17;8
IPAUSSU;2012;1;112;6;6
IPAUSSU;2013;0;117;3;7
IPAUSSU;2014;1;117;7;7
IPAUSSU;2015;1;107;11;3
IPAUSSU;2016;0;149;10;13
IPAUSSU;2017;0;119;8;3
IPAUSSU;2018;1;95;3;13
IPAUSSU;2019;0;93;2;6
IPERO;2001;5;180;24;9
IPERO;2002;1;175;22;15
IPERO;2003;12;224;33;17
IPERO;2004;6;276;34;31
IPERO;2005;5;302;58;17
IPERO;2006;4;273;36;25
IPERO;2007;9;213;50;15
IPERO;2008;3;176;33;11
IPERO;2009;5;153;34;21
IPERO;2010;2;199;36;11
IPERO;2011;3;184;39;16
IPERO;2012;3;209;59;19
IPERO;2013;6;193;45;24
IPERO;2014;7;230;41;33
IPERO;2015;3;218;35;43
IPERO;2016;6;226;60;38
IPERO;2017;6;191;29;19
IPERO;2018;2;203;30;19
IPERO;2019;4;198;32;28
IPEUNA;2001;0;83;4;8
IPEUNA;2002;1;79;9;6
IPEUNA;2003;0;112;9;7
IPEUNA;2004;1;88;1;11
IPEUNA;2005;0;95;13;8
IPEUNA;2006;1;132;4;13
IPEUNA;2007;1;105;6;4
IPEUNA;2008;1;101;17;16
IPEUNA;2009;2;124;13;13
IPEUNA;2010;2;93;10;12
IPEUNA;2011;3;116;13;18
IPEUNA;2012;1;78;11;19
IPEUNA;2013;0;90;23;15
IPEUNA;2014;3;93;15;14
IPEUNA;2015;0;65;15;17
IPEUNA;2016;0;102;8;20
IPEUNA;2017;2;100;13;17
IPEUNA;2018;0;94;13;15
IPEUNA;2019;2;81;22;8
IPIGUA;2001;0;21;1;1
IPIGUA;2002;0;42;2;0
IPIGUA;2003;0;35;2;2
IPIGUA;2004;0;34;1;3
IPIGUA;2005;0;52;2;2
IPIGUA;2006;2;73;3;0
IPIGUA;2007;0;55;2;1
IPIGUA;2008;0;41;3;1
IPIGUA;2009;1;45;2;14
IPIGUA;2010;1;64;3;2
IPIGUA;2011;0;34;2;4
IPIGUA;2012;0;50;3;3
IPIGUA;2013;1;32;6;7
IPIGUA;2014;1;50;8;1
IPIGUA;2015;0;57;3;3
IPIGUA;2016;2;53;4;4
IPIGUA;2017;0;51;1;2
IPIGUA;2018;0;49;1;2
IPIGUA;2019;0;62;0;3
IPORANGA;2001;1;38;0;0
IPORANGA;2002;0;29;0;0
IPORANGA;2003;0;30;1;1
IPORANGA;2004;1;47;0;1
IPORANGA;2005;1;44;2;1
IPORANGA;2006;0;51;3;0
IPORANGA;2007;0;43;1;0
IPORANGA;2008;0;43;0;0
IPORANGA;2009;0;54;2;1
IPORANGA;2010;0;36;2;2
IPORANGA;2011;1;33;2;0
IPORANGA;2012;0;28;3;0
IPORANGA;2013;0;70;2;0
IPORANGA;2014;1;80;1;2
IPORANGA;2015;0;38;1;2
IPORANGA;2016;0;50;1;2
IPORANGA;2017;1;34;2;0
IPORANGA;2018;0;34;1;0
IPORANGA;2019;0;42;3;3
IPUA;2001;0;27;5;2
IPUA;2002;1;66;4;2
IPUA;2003;1;59;9;9
IPUA;2004;2;79;5;7
IPUA;2005;1;74;8;5
IPUA;2006;2;59;4;3
IPUA;2007;2;75;7;4
IPUA;2008;1;76;3;2
IPUA;2009;3;76;5;10
IPUA;2010;3;71;8;16
IPUA;2011;0;81;3;10
IPUA;2012;2;50;5;7
IPUA;2013;0;67;5;7
IPUA;2014;2;84;9;10
IPUA;2015;0;61;10;10
IPUA;2016;1;67;17;12
IPUA;2017;1;131;8;10
IPUA;2018;0;145;8;12
IPUA;2019;3;113;11;5
IRACEMAPOLIS;2001;0;161;18;25
IRACEMAPOLIS;2002;1;177;16;13
IRACEMAPOLIS;2003;2;218;15;13
IRACEMAPOLIS;2004;0;256;21;39
IRACEMAPOLIS;2005;0;241;12;38
IRACEMAPOLIS;2006;3;194;18;34
IRACEMAPOLIS;2007;2;171;23;31
IRACEMAPOLIS;2008;1;145;13;26
IRACEMAPOLIS;2009;3;163;32;37
IRACEMAPOLIS;2010;0;133;35;33
IRACEMAPOLIS;2011;0;162;44;74
IRACEMAPOLIS;2012;1;157;44;57
IRACEMAPOLIS;2013;0;129;25;59
IRACEMAPOLIS;2014;1;126;31;59
IRACEMAPOLIS;2015;2;150;34;50
IRACEMAPOLIS;2016;0;141;26;41
IRACEMAPOLIS;2017;0;247;48;43
IRACEMAPOLIS;2018;1;144;18;29
IRACEMAPOLIS;2019;0;150;21;73
IRAPUA;2001;0;27;0;5
IRAPUA;2002;1;27;3;6
IRAPUA;2003;0;24;1;0
IRAPUA;2004;0;54;0;5
IRAPUA;2005;1;19;0;1
IRAPUA;2006;1;24;2;1
IRAPUA;2007;0;25;0;0
IRAPUA;2008;0;13;0;2
IRAPUA;2009;0;25;0;3
IRAPUA;2010;0;45;0;1
IRAPUA;2011;0;33;2;1
IRAPUA;2012;1;28;4;3
IRAPUA;2013;1;39;1;2
IRAPUA;2014;0;40;0;0
IRAPUA;2015;1;51;0;4
IRAPUA;2016;0;59;3;3
IRAPUA;2017;0;58;1;3
IRAPUA;2018;0;79;4;3
IRAPUA;2019;0;59;3;1
ITABERA;2001;1;174;14;5
ITABERA;2002;2;115;13;3
ITABERA;2003;0;168;15;5
ITABERA;2004;1;196;13;5
ITABERA;2005;2;207;14;3
ITABERA;2006;2;245;11;6
ITABERA;2007;1;281;15;5
ITABERA;2008;0;200;15;7
ITABERA;2009;2;202;20;8
ITABERA;2010;3;173;16;8
ITABERA;2011;3;156;25;10
ITABERA;2012;2;134;9;25
ITABERA;2013;0;126;12;16
ITABERA;2014;2;96;5;13
ITABERA;2015;1;117;10;16
ITABERA;2016;0;90;11;7
ITABERA;2017;0;100;12;4
ITABERA;2018;1;77;6;3
ITABERA;2019;0;72;3;1
ITAI;2001;5;58;24;11
ITAI;2002;1;53;19;9
ITAI;2003;2;49;10;10
ITAI;2004;2;258;29;15
ITAI;2005;4;262;24;4
ITAI;2006;4;248;29;6
ITAI;2007;2;199;16;3
ITAI;2008;4;61;8;9
ITAI;2009;5;79;13;11
ITAI;2010;3;102;12;11
ITAI;2011;0;89;11;16
ITAI;2012;3;111;16;16
ITAI;2013;2;124;22;20
ITAI;2014;4;133;12;7
ITAI;2015;2;127;15;17
ITAI;2016;5;204;23;10
ITAI;2017;3;163;20;7
ITAI;2018;4;153;9;8
ITAI;2019;4;167;17;9
ITAJOBI;2001;0;27;2;2
ITAJOBI;2002;1;39;2;3
ITAJOBI;2003;1;64;3;4
ITAJOBI;2004;0;88;4;1
ITAJOBI;2005;0;60;1;1
ITAJOBI;2006;0;51;0;3
ITAJOBI;2007;0;76;6;6
ITAJOBI;2008;0;25;2;3
ITAJOBI;2009;0;30;5;7
ITAJOBI;2010;1;30;1;4
ITAJOBI;2011;1;68;2;9
ITAJOBI;2012;2;54;3;5
ITAJOBI;2013;0;48;3;11
ITAJOBI;2014;0;69;4;9
ITAJOBI;2015;0;53;1;5
ITAJOBI;2016;3;62;2;10
ITAJOBI;2017;0;54;4;22
ITAJOBI;2018;0;73;2;12
ITAJOBI;2019;1;99;6;11
ITAJU;2001;1;20;1;0
ITAJU;2002;0;16;3;1
ITAJU;2003;0;24;1;0
ITAJU;2004;0;26;0;0
ITAJU;2005;0;47;1;0
ITAJU;2006;0;39;0;1
ITAJU;2007;0;17;1;1
ITAJU;2008;0;29;1;3
ITAJU;2009;0;13;0;0
ITAJU;2010;0;12;1;0
ITAJU;2011;1;11;1;0
ITAJU;2012;0;19;1;2
ITAJU;2013;0;12;3;1
ITAJU;2014;0;18;3;1
ITAJU;2015;1;47;2;0
ITAJU;2016;0;40;2;2
ITAJU;2017;0;30;5;2
ITAJU;2018;2;25;0;1
ITAJU;2019;0;16;1;2
ITANHAEM;2001;34;1721;453;173
ITANHAEM;2002;37;1923;399;169
ITANHAEM;2003;27;2450;431;199
ITANHAEM;2004;15;2492;583;127
ITANHAEM;2005;22;2132;714;192
ITANHAEM;2006;18;2073;761;163
ITANHAEM;2007;22;2304;656;177
ITANHAEM;2008;24;2012;549;163
ITANHAEM;2009;20;2232;585;196
ITANHAEM;2010;12;2414;625;141
ITANHAEM;2011;21;2454;599;228
ITANHAEM;2012;18;2286;575;329
ITANHAEM;2013;20;2202;775;337
ITANHAEM;2014;14;2364;821;472
ITANHAEM;2015;19;2327;838;555
ITANHAEM;2016;21;2555;927;443
ITANHAEM;2017;16;2465;958;405
ITANHAEM;2018;23;2402;852;328
